"The 2009 PSSA Science School Level Proficiency Results",,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,
,,,,,,,,,,,,
"AUN","School #","County","IU Number","District","School","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
112675503,"000004593","York",12,"RED LION AREA SD","LOCUST GROVE EL SCH",4,"All students",85,30.6,50.6,17.6,1.2
112675503,"000004593","York",12,"RED LION AREA SD","LOCUST GROVE EL SCH",4,"Male",45,33.3,51.1,15.6,0.0
112675503,"000004593","York",12,"RED LION AREA SD","LOCUST GROVE EL SCH",4,"Female",40,27.5,50.0,20.0,2.5
112675503,"000004593","York",12,"RED LION AREA SD","LOCUST GROVE EL SCH",4,"White",70,32.9,54.3,11.4,1.4
112675503,"000004593","York",12,"RED LION AREA SD","LOCUST GROVE EL SCH",4,"IEP",10,30.0,40.0,30.0,0.0
112675503,"000004593","York",12,"RED LION AREA SD","LOCUST GROVE EL SCH",4,"Economically Disadvantaged",13,7.7,69.2,23.1,0.0
112675503,"000004595","York",12,"RED LION AREA SD","MAZIE GABLE EL SCH",4,"All students",65,38.5,56.9,3.1,1.5
112675503,"000004595","York",12,"RED LION AREA SD","MAZIE GABLE EL SCH",4,"Male",36,50.0,44.4,2.8,2.8
112675503,"000004595","York",12,"RED LION AREA SD","MAZIE GABLE EL SCH",4,"Female",29,24.1,72.4,3.4,0.0
112675503,"000004595","York",12,"RED LION AREA SD","MAZIE GABLE EL SCH",4,"White",63,36.5,58.7,3.2,1.6
112675503,"000004595","York",12,"RED LION AREA SD","MAZIE GABLE EL SCH",4,"IEP",14,35.7,42.9,14.3,7.1
112675503,"000004595","York",12,"RED LION AREA SD","MAZIE GABLE EL SCH",4,"Economically Disadvantaged",19,21.1,63.2,10.5,5.3
112675503,"000004589","York",12,"RED LION AREA SD","N HOPEWELL-WINTERSTO",4,"All students",57,38.6,54.4,5.3,1.8
112675503,"000004589","York",12,"RED LION AREA SD","N HOPEWELL-WINTERSTO",4,"Male",35,31.4,65.7,2.9,0.0
112675503,"000004589","York",12,"RED LION AREA SD","N HOPEWELL-WINTERSTO",4,"Female",22,50.0,36.4,9.1,4.5
112675503,"000004589","York",12,"RED LION AREA SD","N HOPEWELL-WINTERSTO",4,"White",55,36.4,56.4,5.5,1.8
112675503,"000004589","York",12,"RED LION AREA SD","N HOPEWELL-WINTERSTO",4,"IEP",13,7.7,84.6,0.0,7.7
112675503,"000004589","York",12,"RED LION AREA SD","N HOPEWELL-WINTERSTO",4,"Economically Disadvantaged",10,20.0,70.0,10.0,0.0
112675503,"000005362","York",12,"RED LION AREA SD","PLEASANT VIEW EL SCH",4,"All students",54,75.9,24.1,0.0,0.0
112675503,"000005362","York",12,"RED LION AREA SD","PLEASANT VIEW EL SCH",4,"Male",23,69.6,30.4,0.0,0.0
112675503,"000005362","York",12,"RED LION AREA SD","PLEASANT VIEW EL SCH",4,"Female",31,80.6,19.4,0.0,0.0
112675503,"000005362","York",12,"RED LION AREA SD","PLEASANT VIEW EL SCH",4,"White",46,76.1,23.9,0.0,0.0
112675503,"000007319","York",12,"RED LION AREA SD","WINDSOR MANOR EL SCH",4,"All students",55,30.9,38.2,23.6,7.3
112675503,"000007319","York",12,"RED LION AREA SD","WINDSOR MANOR EL SCH",4,"Male",34,29.4,35.3,26.5,8.8
112675503,"000007319","York",12,"RED LION AREA SD","WINDSOR MANOR EL SCH",4,"Female",21,33.3,42.9,19.0,4.8
112675503,"000007319","York",12,"RED LION AREA SD","WINDSOR MANOR EL SCH",4,"White",51,31.4,39.2,21.6,7.8
112675503,"000007319","York",12,"RED LION AREA SD","WINDSOR MANOR EL SCH",4,"IEP",14,14.3,35.7,28.6,21.4
112675503,"000007319","York",12,"RED LION AREA SD","WINDSOR MANOR EL SCH",4,"Economically Disadvantaged",20,30.0,25.0,30.0,15.0
112675503,"000004597","York",12,"RED LION AREA SD","RED LION AREA JHS",8,"All students",448,23.0,38.6,20.3,18.1
112675503,"000004597","York",12,"RED LION AREA SD","RED LION AREA JHS",8,"Male",225,27.1,36.9,19.1,16.9
112675503,"000004597","York",12,"RED LION AREA SD","RED LION AREA JHS",8,"Female",222,18.9,40.5,21.2,19.4
112675503,"000004597","York",12,"RED LION AREA SD","RED LION AREA JHS",8,"White",420,23.3,38.6,21.0,17.1
112675503,"000004597","York",12,"RED LION AREA SD","RED LION AREA JHS",8,"Black",20,15.0,45.0,10.0,30.0
112675503,"000004597","York",12,"RED LION AREA SD","RED LION AREA JHS",8,"IEP",84,14.3,9.5,21.4,54.8
112675503,"000004597","York",12,"RED LION AREA SD","RED LION AREA JHS",8,"Economically Disadvantaged",82,14.6,34.1,19.5,31.7
112675503,"000004598","York",12,"RED LION AREA SD","RED LION AREA SHS",11,"All students",367,18.5,30.8,38.7,12.0
112675503,"000004598","York",12,"RED LION AREA SD","RED LION AREA SHS",11,"Male",180,24.4,30.6,32.2,12.8
112675503,"000004598","York",12,"RED LION AREA SD","RED LION AREA SHS",11,"Female",187,12.8,31.0,44.9,11.2
112675503,"000004598","York",12,"RED LION AREA SD","RED LION AREA SHS",11,"White",346,19.4,31.2,38.7,10.7
112675503,"000004598","York",12,"RED LION AREA SD","RED LION AREA SHS",11,"Black",15,0.0,20.0,46.7,33.3
112675503,"000004598","York",12,"RED LION AREA SD","RED LION AREA SHS",11,"IEP",58,8.6,19.0,20.7,51.7
112675503,"000004598","York",12,"RED LION AREA SD","RED LION AREA SHS",11,"Economically Disadvantaged",42,19.0,23.8,33.3,23.8
112676203,"000004599","York",12,"SOUTH EASTERN SD","DELTA-PEACH BOTTOM E",4,"All students",62,37.1,41.9,17.7,3.2
112676203,"000004599","York",12,"SOUTH EASTERN SD","DELTA-PEACH BOTTOM E",4,"Male",35,31.4,48.6,20.0,0.0
112676203,"000004599","York",12,"SOUTH EASTERN SD","DELTA-PEACH BOTTOM E",4,"Female",27,44.4,33.3,14.8,7.4
112676203,"000004599","York",12,"SOUTH EASTERN SD","DELTA-PEACH BOTTOM E",4,"White",60,36.7,43.3,18.3,1.7
112676203,"000004599","York",12,"SOUTH EASTERN SD","DELTA-PEACH BOTTOM E",4,"IEP",12,16.7,33.3,50.0,0.0
112676203,"000004599","York",12,"SOUTH EASTERN SD","DELTA-PEACH BOTTOM E",4,"Economically Disadvantaged",17,23.5,52.9,17.6,5.9
112676203,"000004601","York",12,"SOUTH EASTERN SD","FAWN EL SCH",4,"All students",37,40.5,51.4,8.1,0.0
112676203,"000004601","York",12,"SOUTH EASTERN SD","FAWN EL SCH",4,"Male",17,35.3,52.9,11.8,0.0
112676203,"000004601","York",12,"SOUTH EASTERN SD","FAWN EL SCH",4,"Female",20,45.0,50.0,5.0,0.0
112676203,"000004601","York",12,"SOUTH EASTERN SD","FAWN EL SCH",4,"White",35,42.9,48.6,8.6,0.0
112676203,"000004601","York",12,"SOUTH EASTERN SD","FAWN EL SCH",4,"Economically Disadvantaged",12,16.7,66.7,16.7,0.0
112676203,"000004600","York",12,"SOUTH EASTERN SD","STEWARTSTOWN EL SCH",4,"All students",112,55.4,42.0,2.7,0.0
112676203,"000004600","York",12,"SOUTH EASTERN SD","STEWARTSTOWN EL SCH",4,"Male",60,50.0,48.3,1.7,0.0
112676203,"000004600","York",12,"SOUTH EASTERN SD","STEWARTSTOWN EL SCH",4,"Female",51,60.8,35.3,3.9,0.0
112676203,"000004600","York",12,"SOUTH EASTERN SD","STEWARTSTOWN EL SCH",4,"White",107,54.2,43.0,2.8,0.0
112676203,"000004600","York",12,"SOUTH EASTERN SD","STEWARTSTOWN EL SCH",4,"IEP",10,50.0,40.0,10.0,0.0
112676203,"000004600","York",12,"SOUTH EASTERN SD","STEWARTSTOWN EL SCH",4,"Economically Disadvantaged",17,52.9,41.2,5.9,0.0
112676203,"000007699","York",12,"SOUTH EASTERN SD","SOUTH EASTERN MS - EAST",8,"All students",262,22.9,35.5,22.5,19.1
112676203,"000007699","York",12,"SOUTH EASTERN SD","SOUTH EASTERN MS - EAST",8,"Male",145,24.1,33.1,21.4,21.4
112676203,"000007699","York",12,"SOUTH EASTERN SD","SOUTH EASTERN MS - EAST",8,"Female",117,21.4,38.5,23.9,16.2
112676203,"000007699","York",12,"SOUTH EASTERN SD","SOUTH EASTERN MS - EAST",8,"White",248,23.0,35.9,22.2,19.0
112676203,"000007699","York",12,"SOUTH EASTERN SD","SOUTH EASTERN MS - EAST",8,"IEP",36,2.8,5.6,19.4,72.2
112676203,"000007699","York",12,"SOUTH EASTERN SD","SOUTH EASTERN MS - EAST",8,"Economically Disadvantaged",42,7.1,31.0,26.2,35.7
112676203,"000004602","York",12,"SOUTH EASTERN SD","KENNARD-DALE HS",11,"All students",233,21.9,28.8,39.9,9.4
112676203,"000004602","York",12,"SOUTH EASTERN SD","KENNARD-DALE HS",11,"Male",109,24.8,23.9,42.2,9.2
112676203,"000004602","York",12,"SOUTH EASTERN SD","KENNARD-DALE HS",11,"Female",121,19.8,33.9,37.2,9.1
112676203,"000004602","York",12,"SOUTH EASTERN SD","KENNARD-DALE HS",11,"White",220,22.3,29.5,38.6,9.5
112676203,"000004602","York",12,"SOUTH EASTERN SD","KENNARD-DALE HS",11,"IEP",21,0.0,4.8,47.6,47.6
112676203,"000004602","York",12,"SOUTH EASTERN SD","KENNARD-DALE HS",11,"Economically Disadvantaged",18,11.1,16.7,50.0,22.2
112676403,"000004603","York",12,"SOUTH WESTERN SD","BARESVILLE EL SCH",4,"All students",65,49.2,44.6,6.2,0.0
112676403,"000004603","York",12,"SOUTH WESTERN SD","BARESVILLE EL SCH",4,"Male",39,48.7,41.0,10.3,0.0
112676403,"000004603","York",12,"SOUTH WESTERN SD","BARESVILLE EL SCH",4,"Female",26,50.0,50.0,0.0,0.0
112676403,"000004603","York",12,"SOUTH WESTERN SD","BARESVILLE EL SCH",4,"White",58,50.0,44.8,5.2,0.0
112676403,"000004603","York",12,"SOUTH WESTERN SD","BARESVILLE EL SCH",4,"Economically Disadvantaged",15,26.7,53.3,20.0,0.0
112676403,"000004605","York",12,"SOUTH WESTERN SD","MANHEIM EL SCH",4,"All students",15,60.0,40.0,0.0,0.0
112676403,"000004605","York",12,"SOUTH WESTERN SD","MANHEIM EL SCH",4,"Female",10,70.0,30.0,0.0,0.0
112676403,"000004605","York",12,"SOUTH WESTERN SD","MANHEIM EL SCH",4,"White",15,60.0,40.0,0.0,0.0
112676403,"000004606","York",12,"SOUTH WESTERN SD","PARK HILLS EL SCH",4,"All students",78,29.5,43.6,17.9,9.0
112676403,"000004606","York",12,"SOUTH WESTERN SD","PARK HILLS EL SCH",4,"Male",45,35.6,31.1,24.4,8.9
112676403,"000004606","York",12,"SOUTH WESTERN SD","PARK HILLS EL SCH",4,"Female",33,21.2,60.6,9.1,9.1
112676403,"000004606","York",12,"SOUTH WESTERN SD","PARK HILLS EL SCH",4,"White",73,31.5,42.5,17.8,8.2
112676403,"000004606","York",12,"SOUTH WESTERN SD","PARK HILLS EL SCH",4,"IEP",17,0.0,29.4,35.3,35.3
112676403,"000004606","York",12,"SOUTH WESTERN SD","PARK HILLS EL SCH",4,"Economically Disadvantaged",17,11.8,41.2,35.3,11.8
112676403,"000004607","York",12,"SOUTH WESTERN SD","WEST MANHEIM EL SCH",4,"All students",102,53.9,36.3,7.8,2.0
112676403,"000004607","York",12,"SOUTH WESTERN SD","WEST MANHEIM EL SCH",4,"Male",56,64.3,23.2,8.9,3.6
112676403,"000004607","York",12,"SOUTH WESTERN SD","WEST MANHEIM EL SCH",4,"Female",46,41.3,52.2,6.5,0.0
112676403,"000004607","York",12,"SOUTH WESTERN SD","WEST MANHEIM EL SCH",4,"White",95,53.7,36.8,7.4,2.1
112676403,"000004607","York",12,"SOUTH WESTERN SD","WEST MANHEIM EL SCH",4,"IEP",16,12.5,43.8,31.3,12.5
112676403,"000004607","York",12,"SOUTH WESTERN SD","WEST MANHEIM EL SCH",4,"Economically Disadvantaged",14,64.3,35.7,0.0,0.0
112676403,"000006641","York",12,"SOUTH WESTERN SD","MARKLE INTRMD SCH",8,"All students",316,20.6,29.4,28.5,21.5
112676403,"000006641","York",12,"SOUTH WESTERN SD","MARKLE INTRMD SCH",8,"Male",154,24.0,27.3,25.3,23.4
112676403,"000006641","York",12,"SOUTH WESTERN SD","MARKLE INTRMD SCH",8,"Female",162,17.3,31.5,31.5,19.8
112676403,"000006641","York",12,"SOUTH WESTERN SD","MARKLE INTRMD SCH",8,"White",298,20.5,29.5,28.9,21.1
112676403,"000006641","York",12,"SOUTH WESTERN SD","MARKLE INTRMD SCH",8,"IEP",37,5.4,5.4,29.7,59.5
112676403,"000006641","York",12,"SOUTH WESTERN SD","MARKLE INTRMD SCH",8,"Economically Disadvantaged",60,10.0,33.3,25.0,31.7
112676403,"000004608","York",12,"SOUTH WESTERN SD","SOUTH WESTERN SHS",11,"All students",310,14.2,30.6,44.5,10.6
112676403,"000004608","York",12,"SOUTH WESTERN SD","SOUTH WESTERN SHS",11,"Male",161,15.5,31.7,42.2,10.6
112676403,"000004608","York",12,"SOUTH WESTERN SD","SOUTH WESTERN SHS",11,"Female",149,12.8,29.5,47.0,10.7
112676403,"000004608","York",12,"SOUTH WESTERN SD","SOUTH WESTERN SHS",11,"White",292,14.7,31.8,44.5,8.9
112676403,"000004608","York",12,"SOUTH WESTERN SD","SOUTH WESTERN SHS",11,"Black",10,10.0,0.0,40.0,50.0
112676403,"000004608","York",12,"SOUTH WESTERN SD","SOUTH WESTERN SHS",11,"IEP",25,0.0,12.0,48.0,40.0
112676403,"000004608","York",12,"SOUTH WESTERN SD","SOUTH WESTERN SHS",11,"Economically Disadvantaged",34,8.8,20.6,55.9,14.7
112676503,"000004613","York",12,"SOUTHERN YORK CO SD","FRIENDSHIP EL SCH",4,"All students",53,56.6,41.5,1.9,0.0
112676503,"000004613","York",12,"SOUTHERN YORK CO SD","FRIENDSHIP EL SCH",4,"Male",26,69.2,30.8,0.0,0.0
112676503,"000004613","York",12,"SOUTHERN YORK CO SD","FRIENDSHIP EL SCH",4,"Female",27,44.4,51.9,3.7,0.0
112676503,"000004613","York",12,"SOUTHERN YORK CO SD","FRIENDSHIP EL SCH",4,"White",52,57.7,40.4,1.9,0.0
112676503,"000004613","York",12,"SOUTHERN YORK CO SD","FRIENDSHIP EL SCH",4,"IEP",10,60.0,40.0,0.0,0.0
112676503,"000004613","York",12,"SOUTHERN YORK CO SD","FRIENDSHIP EL SCH",4,"Economically Disadvantaged",15,60.0,40.0,0.0,0.0
112676503,"000007556","York",12,"SOUTHERN YORK CO SD","SHREWSBURY ELEM SCH",4,"All students",72,56.9,40.3,1.4,1.4
112676503,"000007556","York",12,"SOUTHERN YORK CO SD","SHREWSBURY ELEM SCH",4,"Male",38,60.5,34.2,2.6,2.6
112676503,"000007556","York",12,"SOUTHERN YORK CO SD","SHREWSBURY ELEM SCH",4,"Female",34,52.9,47.1,0.0,0.0
112676503,"000007556","York",12,"SOUTHERN YORK CO SD","SHREWSBURY ELEM SCH",4,"White",66,56.1,40.9,1.5,1.5
112676503,"000007556","York",12,"SOUTHERN YORK CO SD","SHREWSBURY ELEM SCH",4,"IEP",14,14.3,71.4,7.1,7.1
112676503,"000006692","York",12,"SOUTHERN YORK CO SD","SOUTHERN EL SCH",4,"All students",83,50.6,34.9,13.3,1.2
112676503,"000006692","York",12,"SOUTHERN YORK CO SD","SOUTHERN EL SCH",4,"Male",39,51.3,30.8,15.4,2.6
112676503,"000006692","York",12,"SOUTHERN YORK CO SD","SOUTHERN EL SCH",4,"Female",44,50.0,38.6,11.4,0.0
112676503,"000006692","York",12,"SOUTHERN YORK CO SD","SOUTHERN EL SCH",4,"White",81,50.6,34.6,13.6,1.2
112676503,"000006692","York",12,"SOUTHERN YORK CO SD","SOUTHERN EL SCH",4,"IEP",12,16.7,16.7,58.3,8.3
112676503,"000006692","York",12,"SOUTHERN YORK CO SD","SOUTHERN EL SCH",4,"Economically Disadvantaged",10,10.0,60.0,30.0,0.0
112676503,"000006286","York",12,"SOUTHERN YORK CO SD","SOUTHERN MS",8,"All students",239,24.3,43.5,22.2,10.0
112676503,"000006286","York",12,"SOUTHERN YORK CO SD","SOUTHERN MS",8,"Male",109,27.5,36.7,25.7,10.1
112676503,"000006286","York",12,"SOUTHERN YORK CO SD","SOUTHERN MS",8,"Female",130,21.5,49.2,19.2,10.0
112676503,"000006286","York",12,"SOUTHERN YORK CO SD","SOUTHERN MS",8,"White",224,25.0,45.1,21.4,8.5
112676503,"000006286","York",12,"SOUTHERN YORK CO SD","SOUTHERN MS",8,"IEP",38,7.9,26.3,28.9,36.8
112676503,"000006286","York",12,"SOUTHERN YORK CO SD","SOUTHERN MS",8,"Economically Disadvantaged",35,8.6,31.4,34.3,25.7
112676503,"000004614","York",12,"SOUTHERN YORK CO SD","SUSQUEHANNOCK HS",11,"All students",280,22.1,26.4,41.4,10.0
112676503,"000004614","York",12,"SOUTHERN YORK CO SD","SUSQUEHANNOCK HS",11,"Male",142,26.1,23.9,39.4,10.6
112676503,"000004614","York",12,"SOUTHERN YORK CO SD","SUSQUEHANNOCK HS",11,"Female",138,18.1,29.0,43.5,9.4
112676503,"000004614","York",12,"SOUTHERN YORK CO SD","SUSQUEHANNOCK HS",11,"White",263,23.6,27.0,40.3,9.1
112676503,"000004614","York",12,"SOUTHERN YORK CO SD","SUSQUEHANNOCK HS",11,"Black",13,0.0,15.4,53.8,30.8
112676503,"000004614","York",12,"SOUTHERN YORK CO SD","SUSQUEHANNOCK HS",11,"IEP",28,7.1,3.6,53.6,35.7
112676503,"000004614","York",12,"SOUTHERN YORK CO SD","SUSQUEHANNOCK HS",11,"Economically Disadvantaged",30,13.3,20.0,43.3,23.3
112676703,"000004617","York",12,"SPRING GROVE AREA SD","NEW SALEM EL SCH",4,"All students",76,47.4,44.7,7.9,0.0
112676703,"000004617","York",12,"SPRING GROVE AREA SD","NEW SALEM EL SCH",4,"Male",35,42.9,45.7,11.4,0.0
112676703,"000004617","York",12,"SPRING GROVE AREA SD","NEW SALEM EL SCH",4,"Female",41,51.2,43.9,4.9,0.0
112676703,"000004617","York",12,"SPRING GROVE AREA SD","NEW SALEM EL SCH",4,"White",67,47.8,44.8,7.5,0.0
112676703,"000004617","York",12,"SPRING GROVE AREA SD","NEW SALEM EL SCH",4,"IEP",10,20.0,40.0,40.0,0.0
112676703,"000004617","York",12,"SPRING GROVE AREA SD","NEW SALEM EL SCH",4,"Economically Disadvantaged",24,37.5,54.2,8.3,0.0
112676703,"000004620","York",12,"SPRING GROVE AREA SD","PARADISE EL SCH",4,"All students",73,63.0,26.0,9.6,1.4
112676703,"000004620","York",12,"SPRING GROVE AREA SD","PARADISE EL SCH",4,"Male",39,66.7,20.5,10.3,2.6
112676703,"000004620","York",12,"SPRING GROVE AREA SD","PARADISE EL SCH",4,"Female",34,58.8,32.4,8.8,0.0
112676703,"000004620","York",12,"SPRING GROVE AREA SD","PARADISE EL SCH",4,"White",68,64.7,26.5,8.8,0.0
112676703,"000004620","York",12,"SPRING GROVE AREA SD","PARADISE EL SCH",4,"Economically Disadvantaged",24,54.2,25.0,20.8,0.0
112676703,"000004618","York",12,"SPRING GROVE AREA SD","SPRING GROVE EL SCH",4,"All students",130,40.8,41.5,15.4,2.3
112676703,"000004618","York",12,"SPRING GROVE AREA SD","SPRING GROVE EL SCH",4,"Male",74,40.5,39.2,17.6,2.7
112676703,"000004618","York",12,"SPRING GROVE AREA SD","SPRING GROVE EL SCH",4,"Female",56,41.1,44.6,12.5,1.8
112676703,"000004618","York",12,"SPRING GROVE AREA SD","SPRING GROVE EL SCH",4,"White",118,41.5,42.4,14.4,1.7
112676703,"000004618","York",12,"SPRING GROVE AREA SD","SPRING GROVE EL SCH",4,"IEP",20,5.0,40.0,40.0,15.0
112676703,"000004618","York",12,"SPRING GROVE AREA SD","SPRING GROVE EL SCH",4,"Economically Disadvantaged",30,26.7,43.3,23.3,6.7
112676703,"000006725","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA MS",8,"All students",326,19.3,35.9,23.3,21.5
112676703,"000006725","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA MS",8,"Male",185,17.8,36.8,20.5,24.9
112676703,"000006725","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA MS",8,"Female",141,21.3,34.8,27.0,17.0
112676703,"000006725","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA MS",8,"White",299,20.1,37.8,22.7,19.4
112676703,"000006725","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA MS",8,"Hispanic",11,9.1,18.2,9.1,63.6
112676703,"000006725","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA MS",8,"IEP",43,2.3,4.7,27.9,65.1
112676703,"000006725","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA MS",8,"Economically Disadvantaged",73,6.8,19.2,32.9,41.1
112676703,"000004623","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA SH",11,"All students",285,12.3,28.4,44.9,14.4
112676703,"000004623","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA SH",11,"Male",140,15.7,20.7,47.9,15.7
112676703,"000004623","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA SH",11,"Female",144,9.0,36.1,41.7,13.2
112676703,"000004623","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA SH",11,"White",271,12.2,29.5,45.8,12.5
112676703,"000004623","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA SH",11,"IEP",29,6.9,3.4,44.8,44.8
112676703,"000004623","York",12,"SPRING GROVE AREA SD","SPRING GROVE AREA SH",11,"Economically Disadvantaged",40,10.0,15.0,45.0,30.0
115219002,"000004588","York",15,"WEST SHORE SD","FAIRVIEW EL SCH",4,"All students",72,50.0,33.3,13.9,2.8
115219002,"000004588","York",15,"WEST SHORE SD","FAIRVIEW EL SCH",4,"Male",40,55.0,30.0,12.5,2.5
115219002,"000004588","York",15,"WEST SHORE SD","FAIRVIEW EL SCH",4,"Female",32,43.8,37.5,15.6,3.1
115219002,"000004588","York",15,"WEST SHORE SD","FAIRVIEW EL SCH",4,"White",60,56.7,31.7,11.7,0.0
115219002,"000004588","York",15,"WEST SHORE SD","FAIRVIEW EL SCH",4,"IEP",21,14.3,42.9,38.1,4.8
115219002,"000004588","York",15,"WEST SHORE SD","FAIRVIEW EL SCH",4,"Economically Disadvantaged",19,26.3,31.6,31.6,10.5
115219002,"000004583","York",15,"WEST SHORE SD","FISHING CREEK EL SCH",4,"All students",79,41.8,48.1,7.6,2.5
115219002,"000004583","York",15,"WEST SHORE SD","FISHING CREEK EL SCH",4,"Male",48,50.0,37.5,8.3,4.2
115219002,"000004583","York",15,"WEST SHORE SD","FISHING CREEK EL SCH",4,"Female",31,29.0,64.5,6.5,0.0
115219002,"000004583","York",15,"WEST SHORE SD","FISHING CREEK EL SCH",4,"White",72,41.7,48.6,6.9,2.8
115219002,"000004583","York",15,"WEST SHORE SD","FISHING CREEK EL SCH",4,"IEP",12,25.0,58.3,16.7,0.0
115219002,"000004583","York",15,"WEST SHORE SD","FISHING CREEK EL SCH",4,"Economically Disadvantaged",15,13.3,66.7,13.3,6.7
115219002,"000001736","York",15,"WEST SHORE SD","HIGHLAND EL SCH",4,"All students",68,57.4,29.4,10.3,2.9
115219002,"000001736","York",15,"WEST SHORE SD","HIGHLAND EL SCH",4,"Male",34,55.9,29.4,14.7,0.0
115219002,"000001736","York",15,"WEST SHORE SD","HIGHLAND EL SCH",4,"Female",33,60.6,27.3,6.1,6.1
115219002,"000001736","York",15,"WEST SHORE SD","HIGHLAND EL SCH",4,"White",54,61.1,35.2,3.7,0.0
115219002,"000001736","York",15,"WEST SHORE SD","HIGHLAND EL SCH",4,"Economically Disadvantaged",15,40.0,13.3,33.3,13.3
115219002,"000001716","York",15,"WEST SHORE SD","HILLSIDE EL SCH",4,"All students",49,40.8,44.9,12.2,2.0
115219002,"000001716","York",15,"WEST SHORE SD","HILLSIDE EL SCH",4,"Male",24,50.0,33.3,12.5,4.2
115219002,"000001716","York",15,"WEST SHORE SD","HILLSIDE EL SCH",4,"Female",25,32.0,56.0,12.0,0.0
115219002,"000001716","York",15,"WEST SHORE SD","HILLSIDE EL SCH",4,"White",42,42.9,47.6,9.5,0.0
115219002,"000001716","York",15,"WEST SHORE SD","HILLSIDE EL SCH",4,"IEP",10,30.0,50.0,10.0,10.0
115219002,"000001716","York",15,"WEST SHORE SD","HILLSIDE EL SCH",4,"Economically Disadvantaged",11,18.2,72.7,9.1,0.0
115219002,"000004585","York",15,"WEST SHORE SD","NEWBERRY EL SCH",4,"All students",58,34.5,56.9,8.6,0.0
115219002,"000004585","York",15,"WEST SHORE SD","NEWBERRY EL SCH",4,"Male",34,32.4,61.8,5.9,0.0
115219002,"000004585","York",15,"WEST SHORE SD","NEWBERRY EL SCH",4,"Female",24,37.5,50.0,12.5,0.0
115219002,"000004585","York",15,"WEST SHORE SD","NEWBERRY EL SCH",4,"White",54,37.0,55.6,7.4,0.0
115219002,"000004585","York",15,"WEST SHORE SD","NEWBERRY EL SCH",4,"Economically Disadvantaged",14,28.6,50.0,21.4,0.0
115219002,"000007332","York",15,"WEST SHORE SD","RED MILL EL SCH",4,"All students",84,56.0,40.5,1.2,2.4
115219002,"000007332","York",15,"WEST SHORE SD","RED MILL EL SCH",4,"Male",43,55.8,37.2,2.3,4.7
115219002,"000007332","York",15,"WEST SHORE SD","RED MILL EL SCH",4,"Female",41,56.1,43.9,0.0,0.0
115219002,"000007332","York",15,"WEST SHORE SD","RED MILL EL SCH",4,"White",77,58.4,39.0,1.3,1.3
115219002,"000007332","York",15,"WEST SHORE SD","RED MILL EL SCH",4,"IEP",13,30.8,61.5,0.0,7.7
115219002,"000007332","York",15,"WEST SHORE SD","RED MILL EL SCH",4,"Economically Disadvantaged",19,26.3,68.4,0.0,5.3
115219002,"000001738","York",15,"WEST SHORE SD","ROSSMOYNE EL SCH",4,"All students",67,62.7,31.3,4.5,1.5
115219002,"000001738","York",15,"WEST SHORE SD","ROSSMOYNE EL SCH",4,"Male",37,64.9,27.0,5.4,2.7
115219002,"000001738","York",15,"WEST SHORE SD","ROSSMOYNE EL SCH",4,"Female",30,60.0,36.7,3.3,0.0
115219002,"000001738","York",15,"WEST SHORE SD","ROSSMOYNE EL SCH",4,"White",54,61.1,33.3,3.7,1.9
115219002,"000001738","York",15,"WEST SHORE SD","ROSSMOYNE EL SCH",4,"IEP",14,35.7,35.7,21.4,7.1
115219002,"000001738","York",15,"WEST SHORE SD","ROSSMOYNE EL SCH",4,"Economically Disadvantaged",15,46.7,46.7,6.7,0.0
115219002,"000001734","York",15,"WEST SHORE SD","WASHINGTON HEIGHTS E",4,"All students",66,39.4,40.9,12.1,7.6
115219002,"000001734","York",15,"WEST SHORE SD","WASHINGTON HEIGHTS E",4,"Male",29,34.5,44.8,13.8,6.9
115219002,"000001734","York",15,"WEST SHORE SD","WASHINGTON HEIGHTS E",4,"Female",37,43.2,37.8,10.8,8.1
115219002,"000001734","York",15,"WEST SHORE SD","WASHINGTON HEIGHTS E",4,"White",55,43.6,36.4,12.7,7.3
