"The 2009 PSSA Writing School Level Proficiency Results",,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,
,,,,,,,,,,,,
"AUN","School #","County","IU Number","District","School","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
120522003,"000007408","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE MS",8,"IEP",24,0.0,41.7,50.0,8.3
120522003,"000007408","Pike",20,"DELAWARE VALLEY SD","DINGMAN-DELAWARE MS",8,"Economically Disadvantaged",55,3.6,72.7,23.6,0.0
120522003,"000003866","Pike",20,"DELAWARE VALLEY SD","SHOHOLA EL SCH",5,"All students",84,0.0,67.9,32.1,0.0
120522003,"000003866","Pike",20,"DELAWARE VALLEY SD","SHOHOLA EL SCH",5,"Male",35,0.0,54.3,45.7,0.0
120522003,"000003866","Pike",20,"DELAWARE VALLEY SD","SHOHOLA EL SCH",5,"Female",49,0.0,77.6,22.4,0.0
120522003,"000003866","Pike",20,"DELAWARE VALLEY SD","SHOHOLA EL SCH",5,"White",76,0.0,67.1,32.9,0.0
120522003,"000003866","Pike",20,"DELAWARE VALLEY SD","SHOHOLA EL SCH",5,"IEP",13,0.0,23.1,76.9,0.0
120522003,"000003866","Pike",20,"DELAWARE VALLEY SD","SHOHOLA EL SCH",5,"Economically Disadvantaged",16,0.0,62.5,37.5,0.0
109530304,"000006222","Potter",9,"AUSTIN AREA SD","AUSTIN AREA JSHS",8,"All students",16,12.5,37.5,43.8,6.3
109530304,"000006222","Potter",9,"AUSTIN AREA SD","AUSTIN AREA JSHS",8,"Male",11,9.1,36.4,45.5,9.1
109530304,"000006222","Potter",9,"AUSTIN AREA SD","AUSTIN AREA JSHS",8,"White",15,13.3,40.0,40.0,6.7
109530304,"000006222","Potter",9,"AUSTIN AREA SD","AUSTIN AREA JSHS",11,"All students",16,12.5,62.5,18.8,6.3
109530304,"000006222","Potter",9,"AUSTIN AREA SD","AUSTIN AREA JSHS",11,"Female",10,20.0,80.0,0.0,0.0
109530304,"000006222","Potter",9,"AUSTIN AREA SD","AUSTIN AREA JSHS",11,"White",16,12.5,62.5,18.8,6.3
109531304,"000003868","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA EL",5,"All students",61,0.0,37.7,62.3,0.0
109531304,"000003868","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA EL",5,"Male",33,0.0,33.3,66.7,0.0
109531304,"000003868","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA EL",5,"Female",28,0.0,42.9,57.1,0.0
109531304,"000003868","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA EL",5,"White",56,0.0,39.3,60.7,0.0
109531304,"000003868","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA EL",5,"Economically Disadvantaged",17,0.0,23.5,76.5,0.0
109531304,"000003869","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA JSH",8,"All students",52,11.5,59.6,25.0,3.8
109531304,"000003869","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA JSH",8,"Male",27,11.1,51.9,29.6,7.4
109531304,"000003869","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA JSH",8,"Female",25,12.0,68.0,20.0,0.0
109531304,"000003869","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA JSH",8,"White",48,10.4,60.4,25.0,4.2
109531304,"000003869","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA JSH",8,"Economically Disadvantaged",10,10.0,70.0,20.0,0.0
109531304,"000003869","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA JSH",11,"All students",72,12.5,72.2,12.5,2.8
109531304,"000003869","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA JSH",11,"Male",39,12.8,66.7,15.4,5.1
109531304,"000003869","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA JSH",11,"Female",33,12.1,78.8,9.1,0.0
109531304,"000003869","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA JSH",11,"White",67,13.4,70.1,13.4,3.0
109531304,"000003869","Potter",9,"COUDERSPORT AREA SD","COUDERSPORT AREA JSH",11,"Economically Disadvantaged",16,0.0,93.8,6.3,0.0
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",5,"All students",18,0.0,55.6,44.4,0.0
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",5,"Male",10,0.0,60.0,40.0,0.0
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",5,"White",18,0.0,55.6,44.4,0.0
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",8,"All students",24,0.0,62.5,29.2,8.3
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",8,"Male",12,0.0,33.3,50.0,16.7
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",8,"Female",12,0.0,91.7,8.3,0.0
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",8,"White",23,0.0,65.2,26.1,8.7
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",8,"Economically Disadvantaged",11,0.0,45.5,36.4,18.2
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",11,"All students",24,4.2,91.7,4.2,0.0
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",11,"Male",10,0.0,90.0,10.0,0.0
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",11,"Female",14,7.1,92.9,0.0,0.0
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",11,"White",23,4.3,91.3,4.3,0.0
109532804,"000006223","Potter",9,"GALETON AREA SD","GALETON AREA SCH",11,"Economically Disadvantaged",12,8.3,91.7,0.0,0.0
109535504,"000006931","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER CHIL",5,"All students",48,0.0,64.6,35.4,0.0
109535504,"000006931","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER CHIL",5,"Male",25,0.0,56.0,44.0,0.0
109535504,"000006931","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER CHIL",5,"Female",23,0.0,73.9,26.1,0.0
109535504,"000006931","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER CHIL",5,"White",48,0.0,64.6,35.4,0.0
109535504,"000006931","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER CHIL",5,"Economically Disadvantaged",21,0.0,61.9,38.1,0.0
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",8,"All students",50,6.0,58.0,32.0,4.0
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",8,"Male",29,0.0,51.7,41.4,6.9
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",8,"Female",20,15.0,65.0,20.0,0.0
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",8,"White",49,6.1,57.1,32.7,4.1
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",8,"IEP",10,0.0,0.0,90.0,10.0
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",8,"Economically Disadvantaged",19,0.0,73.7,21.1,5.3
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",11,"All students",36,8.3,77.8,13.9,0.0
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",11,"Male",19,0.0,73.7,26.3,0.0
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",11,"Female",16,18.8,81.3,0.0,0.0
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",11,"White",35,8.6,77.1,14.3,0.0
109535504,"000003875","Potter",9,"NORTHERN POTTER SD","NORTHERN POTTER JSHS",11,"Economically Disadvantaged",13,0.0,69.2,30.8,0.0
109537504,"000003876","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY EL SCH",5,"All students",40,0.0,50.0,50.0,0.0
109537504,"000003876","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY EL SCH",5,"Male",18,0.0,50.0,50.0,0.0
109537504,"000003876","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY EL SCH",5,"Female",22,0.0,50.0,50.0,0.0
109537504,"000003876","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY EL SCH",5,"White",40,0.0,50.0,50.0,0.0
109537504,"000003876","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY EL SCH",5,"Economically Disadvantaged",18,0.0,55.6,44.4,0.0
109537504,"000003877","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY HS",11,"All students",35,0.0,57.1,40.0,2.9
109537504,"000003877","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY HS",11,"Male",20,0.0,55.0,45.0,0.0
109537504,"000003877","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY HS",11,"Female",15,0.0,60.0,33.3,6.7
109537504,"000003877","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY HS",11,"White",35,0.0,57.1,40.0,2.9
109537504,"000007753","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY MS",8,"All students",42,7.1,69.0,19.0,4.8
109537504,"000007753","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY MS",8,"Male",26,7.7,73.1,15.4,3.8
109537504,"000007753","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY MS",8,"Female",16,6.3,62.5,25.0,6.3
109537504,"000007753","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY MS",8,"White",42,7.1,69.0,19.0,4.8
109537504,"000007753","Potter",9,"OSWAYO VALLEY SD","OSWAYO VALLEY MS",8,"Economically Disadvantaged",15,13.3,60.0,20.0,6.7
129540803,"000004659","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EAST E",5,"All students",122,0.8,80.3,18.0,0.8
129540803,"000004659","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EAST E",5,"Male",59,0.0,69.5,28.8,1.7
129540803,"000004659","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EAST E",5,"Female",63,1.6,90.5,7.9,0.0
129540803,"000004659","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EAST E",5,"White",117,0.9,79.5,18.8,0.9
129540803,"000004659","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EAST E",5,"IEP",22,0.0,31.8,63.6,4.5
129540803,"000004659","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EAST E",5,"Economically Disadvantaged",23,0.0,56.5,39.1,4.3
129540803,"000007419","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EL CRE",5,"All students",36,2.8,61.1,36.1,0.0
129540803,"000007419","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EL CRE",5,"Male",19,0.0,57.9,42.1,0.0
129540803,"000007419","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EL CRE",5,"Female",17,5.9,64.7,29.4,0.0
129540803,"000007419","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EL CRE",5,"White",34,2.9,64.7,32.4,0.0
129540803,"000007419","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN EL CRE",5,"IEP",13,0.0,38.5,61.5,0.0
129540803,"000003891","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN HS",11,"All students",231,19.0,71.0,9.5,0.4
129540803,"000003891","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN HS",11,"Male",122,12.3,73.0,13.9,0.8
129540803,"000003891","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN HS",11,"Female",108,26.9,68.5,4.6,0.0
129540803,"000003891","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN HS",11,"White",227,19.4,71.4,9.3,0.0
129540803,"000003891","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN HS",11,"IEP",27,0.0,59.3,37.0,3.7
129540803,"000003891","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN HS",11,"Economically Disadvantaged",34,11.8,67.6,17.6,2.9
129540803,"000005263","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN MS",8,"All students",230,14.3,68.3,16.1,1.3
129540803,"000005263","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN MS",8,"Male",117,10.3,60.7,26.5,2.6
129540803,"000005263","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN MS",8,"Female",113,18.6,76.1,5.3,0.0
129540803,"000005263","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN MS",8,"White",220,13.6,68.2,16.8,1.4
129540803,"000005263","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN MS",8,"IEP",32,0.0,31.3,62.5,6.3
129540803,"000005263","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN MS",8,"Economically Disadvantaged",43,9.3,53.5,32.6,4.7
129540803,"000003887","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN WEST E",5,"All students",64,1.6,79.7,18.8,0.0
129540803,"000003887","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN WEST E",5,"Male",33,0.0,78.8,21.2,0.0
129540803,"000003887","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN WEST E",5,"Female",31,3.2,80.6,16.1,0.0
129540803,"000003887","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN WEST E",5,"White",62,1.6,79.0,19.4,0.0
129540803,"000003887","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN WEST E",5,"IEP",10,0.0,30.0,70.0,0.0
129540803,"000003887","Schuylkill",29,"BLUE MOUNTAIN SD","BLUE MOUNTAIN WEST E",5,"Economically Disadvantaged",13,0.0,76.9,23.1,0.0
129544503,"000007012","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA HS",11,"All students",57,8.8,42.1,43.9,5.3
129544503,"000007012","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA HS",11,"Male",28,7.1,32.1,53.6,7.1
129544503,"000007012","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA HS",11,"Female",29,10.3,51.7,34.5,3.4
129544503,"000007012","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA HS",11,"White",55,9.1,43.6,41.8,5.5
129544503,"000007012","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA HS",11,"IEP",10,0.0,0.0,90.0,10.0
129544503,"000007012","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA HS",11,"Economically Disadvantaged",24,12.5,29.2,50.0,8.3
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",5,"All students",77,0.0,50.6,49.4,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",5,"Male",37,0.0,37.8,62.2,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",5,"Female",40,0.0,62.5,37.5,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",5,"White",70,0.0,52.9,47.1,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",5,"IEP",21,0.0,23.8,76.2,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",5,"Economically Disadvantaged",44,0.0,40.9,59.1,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",8,"All students",74,4.1,83.8,12.2,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",8,"Male",29,0.0,79.3,20.7,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",8,"Female",45,6.7,86.7,6.7,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",8,"White",71,4.2,84.5,11.3,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",8,"IEP",13,0.0,76.9,23.1,0.0
129544503,"000003902","Schuylkill",29,"MAHANOY AREA SD","MAHANOY AREA MS",8,"Economically Disadvantaged",36,0.0,88.9,11.1,0.0
129544703,"000006699","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA EL",5,"All students",79,1.3,69.6,29.1,0.0
129544703,"000006699","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA EL",5,"Male",43,0.0,65.1,34.9,0.0
129544703,"000006699","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA EL",5,"Female",36,2.8,75.0,22.2,0.0
129544703,"000006699","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA EL",5,"White",72,1.4,73.6,25.0,0.0
129544703,"000006699","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA EL",5,"Economically Disadvantaged",29,0.0,62.1,37.9,0.0
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",8,"All students",92,1.1,73.9,25.0,0.0
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",8,"Male",49,0.0,69.4,30.6,0.0
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",8,"Female",40,2.5,80.0,17.5,0.0
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",8,"White",83,1.2,74.7,24.1,0.0
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",8,"IEP",17,0.0,41.2,58.8,0.0
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",8,"Economically Disadvantaged",47,0.0,66.0,34.0,0.0
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",11,"All students",71,5.6,69.0,19.7,5.6
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",11,"Male",37,2.7,59.5,32.4,5.4
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",11,"Female",32,9.4,81.3,6.3,3.1
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",11,"White",51,5.9,74.5,13.7,5.9
129544703,"000006583","Schuylkill",29,"MINERSVILLE AREA SD","MINERSVILLE AREA JSH",11,"Economically Disadvantaged",15,0.0,86.7,13.3,0.0
129545003,"000007950","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYKILL ELEM SCHOOL",5,"All students",148,0.0,34.5,65.5,0.0
129545003,"000007950","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYKILL ELEM SCHOOL",5,"Male",85,0.0,28.2,71.8,0.0
129545003,"000007950","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYKILL ELEM SCHOOL",5,"Female",63,0.0,42.9,57.1,0.0
129545003,"000007950","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYKILL ELEM SCHOOL",5,"White",142,0.0,35.9,64.1,0.0
129545003,"000007950","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYKILL ELEM SCHOOL",5,"IEP",16,0.0,18.8,81.3,0.0
129545003,"000007950","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYKILL ELEM SCHOOL",5,"Economically Disadvantaged",60,0.0,31.7,68.3,0.0
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",8,"All students",173,2.9,80.9,15.6,0.6
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",8,"Male",87,3.4,71.3,24.1,1.1
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",8,"Female",86,2.3,90.7,7.0,0.0
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",8,"White",168,2.4,81.5,15.5,0.6
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",8,"IEP",20,0.0,55.0,45.0,0.0
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",8,"Economically Disadvantaged",66,1.5,72.7,25.8,0.0
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",11,"All students",156,16.7,78.2,3.2,1.9
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",11,"Male",80,7.5,82.5,6.3,3.8
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",11,"Female",76,26.3,73.7,0.0,0.0
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",11,"White",153,17.0,77.8,3.3,2.0
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",11,"IEP",21,0.0,81.0,9.5,9.5
129545003,"000003883","Schuylkill",29,"NORTH SCHUYLKILL SD","NORTH SCHUYLKILL JSHS",11,"Economically Disadvantaged",41,7.3,87.8,2.4,2.4
129545003,"000006584","Schuylkill",29,"NORTH SCHUYLKILL SD","RINGTOWN EL SCH",5,"All students",18,0.0,11.1,88.9,0.0
129545003,"000006584","Schuylkill",29,"NORTH SCHUYLKILL SD","RINGTOWN EL SCH",5,"Male",11,0.0,9.1,90.9,0.0
129545003,"000006584","Schuylkill",29,"NORTH SCHUYLKILL SD","RINGTOWN EL SCH",5,"White",18,0.0,11.1,88.9,0.0
129546003,"000003910","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA HS",11,"All students",120,14.2,70.0,14.2,1.7
129546003,"000003910","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA HS",11,"Male",62,8.1,67.7,21.0,3.2
129546003,"000003910","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA HS",11,"Female",58,20.7,72.4,6.9,0.0
129546003,"000003910","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA HS",11,"White",117,13.7,70.1,14.5,1.7
129546003,"000003910","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA HS",11,"IEP",11,0.0,27.3,63.6,9.1
129546003,"000003910","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA HS",11,"Economically Disadvantaged",30,3.3,80.0,16.7,0.0
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",5,"All students",112,0.9,65.2,33.0,0.9
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",5,"Male",54,0.0,53.7,44.4,1.9
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",5,"Female",58,1.7,75.9,22.4,0.0
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",5,"White",109,0.9,65.1,33.0,0.9
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",5,"IEP",15,0.0,20.0,73.3,6.7
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",5,"Economically Disadvantaged",30,0.0,46.7,50.0,3.3
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",8,"All students",120,2.5,65.8,27.5,4.2
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",8,"Male",60,0.0,56.7,36.7,6.7
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",8,"Female",60,5.0,75.0,18.3,1.7
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",8,"White",119,2.5,65.5,27.7,4.2
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",8,"IEP",16,0.0,25.0,43.8,31.3
129546003,"000005262","Schuylkill",29,"PINE GROVE AREA SD","PINE GROVE AREA MS",8,"Economically Disadvantaged",33,0.0,60.6,30.3,9.1
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",5,"All students",212,0.9,56.6,42.5,0.0
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",5,"Male",104,1.0,50.0,49.0,0.0
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",5,"Female",108,0.9,63.0,36.1,0.0
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",5,"White",186,1.1,55.4,43.5,0.0
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",5,"Black",16,0.0,62.5,37.5,0.0
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",5,"IEP",29,0.0,20.7,79.3,0.0
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",5,"Economically Disadvantaged",122,0.0,45.1,54.9,0.0
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",8,"All students",184,15.8,60.3,22.3,1.6
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",8,"Male",91,8.8,61.5,27.5,2.2
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",8,"Female",92,22.8,59.8,16.3,1.1
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",8,"White",163,14.7,63.2,20.9,1.2
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",8,"Black",10,20.0,50.0,30.0,0.0
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",8,"IEP",23,0.0,17.4,73.9,8.7
129546103,"000005265","Schuylkill",29,"POTTSVILLE AREA SD","LENGEL MS",8,"Economically Disadvantaged",81,4.9,53.1,38.3,3.7
129546103,"000003924","Schuylkill",29,"POTTSVILLE AREA SD","POTTSVILLE AREA HS",11,"All students",257,11.3,77.8,10.9,0.0
129546103,"000003924","Schuylkill",29,"POTTSVILLE AREA SD","POTTSVILLE AREA HS",11,"Male",130,8.5,74.6,16.9,0.0
129546103,"000003924","Schuylkill",29,"POTTSVILLE AREA SD","POTTSVILLE AREA HS",11,"Female",126,14.3,81.0,4.8,0.0
129546103,"000003924","Schuylkill",29,"POTTSVILLE AREA SD","POTTSVILLE AREA HS",11,"White",239,10.9,77.8,11.3,0.0
129546103,"000003924","Schuylkill",29,"POTTSVILLE AREA SD","POTTSVILLE AREA HS",11,"IEP",30,0.0,56.7,43.3,0.0
129546103,"000003924","Schuylkill",29,"POTTSVILLE AREA SD","POTTSVILLE AREA HS",11,"Economically Disadvantaged",87,10.3,72.4,17.2,0.0
